Drug_ID,Protein_ID,KIBA_affinityold,KIBA_affinity,affinity_bin
CHEMBL1969843,Q16288,3.10000158280135,11.999998,6
CHEMBL1969879,Q16288,3.10000158280135,11.999998,6
CHEMBL1969942,Q16288,3.50000032134294,11.6,6
CHEMBL1970104,Q16288,0.800029359244134,14.299971,8
CHEMBL1970142,Q16288,3.10000158280135,11.999998,6
CHEMBL1970203,Q16288,3.10000158280135,11.999998,6
CHEMBL1970217,Q16288,3.10000158280135,11.999998,6
CHEMBL1970290,Q16288,3.0,12.1,7
CHEMBL1970314,Q16288,3.0,12.1,7
CHEMBL1970352,Q16288,3.50000032134294,11.6,6
CHEMBL1970522,Q16288,3.10000158280135,11.999998,6
CHEMBL1970709,Q16288,3.10000158280135,11.999998,6
CHEMBL1970913,Q16288,3.10000158280135,11.999998,6
CHEMBL1971021,Q16288,3.10000158280135,11.999998,6
CHEMBL1971141,Q16288,3.10000158280135,11.999998,6
CHEMBL1971149,Q16288,3.10000158280135,11.999998,6
CHEMBL1971186,Q16288,3.10000158280135,11.999998,6
CHEMBL1971223,Q16288,3.50000032134294,11.6,6
CHEMBL1971227,Q16288,3.40000061697638,11.699999,6
CHEMBL1971289,Q16288,3.50000032134294,11.6,6
CHEMBL1971606,Q16288,3.50000032134294,11.6,6
CHEMBL1971943,Q16288,3.29999949611698,11.800001,6
CHEMBL1972142,Q16288,2.50000306805169,12.599997,7
CHEMBL1972220,Q16288,0.699837725867246,14.400162,8
CHEMBL1972355,Q16288,2.80000182781797,12.299998,7
CHEMBL1972568,Q16288,2.80000182781797,12.299998,7
CHEMBL1972576,Q16288,3.10000158280135,11.999998,6
CHEMBL1972584,Q16288,1.89998456254939,13.200015,7
CHEMBL1972659,Q16288,3.10000158280135,11.999998,6
CHEMBL1972934,Q16288,4.39999992539382,10.7,6
CHEMBL1972937,Q16288,3.10000158280135,11.999998,6
CHEMBL1973016,Q16288,3.50000032134294,11.6,6
CHEMBL1973098,Q16288,3.10000158280135,11.999998,6
CHEMBL1973138,Q16288,3.50000032134294,11.6,6
CHEMBL1973145,Q16288,2.70000239714225,12.399998,7
CHEMBL1973348,Q16288,3.10000158280135,11.999998,6
CHEMBL1973359,Q16288,2.60000308662774,12.499997,7
CHEMBL1973363,Q16288,3.50000032134294,11.6,6
CHEMBL1973483,Q16288,3.10000158280135,11.999998,6
CHEMBL1973516,Q16288,3.50000032134294,11.6,6
CHEMBL1973720,Q16288,3.1999991251968,11.900001,6
CHEMBL1973793,Q16288,3.50000032134294,11.6,6
CHEMBL1973808,Q16288,3.10000158280135,11.999998,6
CHEMBL1973937,Q16288,1.70001106232211,13.399989,7
CHEMBL1973961,Q16288,2.70000239714225,12.399998,7
CHEMBL1974254,Q16288,0.399673721481038,14.700326,8
CHEMBL1974310,Q16288,3.10000158280135,11.999998,6
CHEMBL1974328,Q16288,3.40000061697638,11.699999,6
CHEMBL1974416,Q16288,2.0,13.1,7
CHEMBL1974664,Q16288,3.10000158280135,11.999998,6
CHEMBL1974702,Q16288,3.10000158280135,11.999998,6
CHEMBL1974803,Q16288,3.10000158280135,11.999998,6
CHEMBL1974870,Q16288,3.0,12.1,7
CHEMBL1975121,Q16288,3.40000061697638,11.699999,6
CHEMBL1975138,Q16288,3.10000158280135,11.999998,6
CHEMBL1975212,Q16288,4.29999993144297,10.8,6
CHEMBL1975233,Q16288,3.10000158280135,11.999998,6
CHEMBL1975490,Q16288,3.10000158280135,11.999998,6
CHEMBL1975500,Q16288,2.40000234592796,12.699998,7
CHEMBL1975534,Q16288,3.10000158280135,11.999998,6
CHEMBL1975903,Q16288,3.50000032134294,11.6,6
CHEMBL1975923,Q16288,3.1999991251968,11.900001,6
CHEMBL1975927,Q16288,3.50000032134294,11.6,6
CHEMBL1976040,Q16288,3.50000032134294,11.6,6
CHEMBL1976090,Q16288,3.10000158280135,11.999998,6
CHEMBL1976093,Q16288,3.10000158280135,11.999998,6
CHEMBL1976134,Q16288,2.50000306805169,12.599997,7
CHEMBL1976196,Q16288,3.50000032134294,11.6,6
CHEMBL1976240,Q16288,3.10000158280135,11.999998,6
CHEMBL1976420,Q16288,3.40000061697638,11.699999,6
CHEMBL1976455,Q16288,3.10000158280135,11.999998,6
CHEMBL1977134,Q16288,1.20002926655377,13.899971,8
CHEMBL1977138,Q16288,2.70000239714225,12.399998,7
CHEMBL1977148,Q16288,-0.100179497572904,15.200179,8
CHEMBL1977346,Q16288,2.09999123354468,13.000009,7
CHEMBL1977634,Q16288,3.50000032134294,11.6,6
CHEMBL1977681,Q16288,2.60000308662774,12.499997,7
CHEMBL1977749,Q16288,3.50000032134294,11.6,6
CHEMBL1977814,Q16288,2.40000234592796,12.699998,7
CHEMBL1978014,Q16288,3.10000158280135,11.999998,6
CHEMBL1978099,Q16288,3.10000158280135,11.999998,6
CHEMBL1978195,Q16288,3.50000032134294,11.6,6
CHEMBL1978200,Q16288,3.10000158280135,11.999998,6
CHEMBL1978271,Q16288,3.50000032134294,11.6,6
CHEMBL1978371,Q16288,3.0,12.1,7
CHEMBL1978448,Q16288,3.29999949611698,11.800001,6
CHEMBL1979057,Q16288,2.90000096515347,12.199999,7
CHEMBL1979252,Q16288,3.10000158280135,11.999998,6
CHEMBL1979357,Q16288,3.10000158280135,11.999998,6
CHEMBL1979516,Q16288,1.10002573010786,13.999974,8
CHEMBL1979690,Q16288,2.80000182781797,12.299998,7
CHEMBL1979773,Q16288,3.50000032134294,11.6,6
CHEMBL1979883,Q16288,1.29994290002277,13.800057,8
CHEMBL1980144,Q16288,3.10000158280135,11.999998,6
CHEMBL1980167,Q16288,3.29999949611698,11.800001,6
CHEMBL1980246,Q16288,3.50000032134294,11.6,6
CHEMBL1980297,Q16288,0.800029359244134,14.299971,8
CHEMBL1980329,Q16288,2.90000096515347,12.199999,7
CHEMBL1980407,Q16288,1.20002926655377,13.899971,8
CHEMBL1980540,Q16288,3.10000158280135,11.999998,6
CHEMBL1980704,Q16288,3.10000158280135,11.999998,6
CHEMBL1980896,Q16288,2.90000096515347,12.199999,7
CHEMBL1981047,Q16288,2.40000234592796,12.699998,7
CHEMBL1981079,Q16288,3.10000158280135,11.999998,6
CHEMBL1981133,Q16288,3.50000032134294,11.6,6
CHEMBL1981492,Q16288,4.79999996938382,10.3,5
CHEMBL1981720,Q16288,3.10000158280135,11.999998,6
CHEMBL1981725,Q16288,2.90000096515347,12.199999,7
CHEMBL1981782,Q16288,3.10000158280135,11.999998,6
CHEMBL1981792,Q16288,3.50000032134294,11.6,6
CHEMBL1982383,Q16288,3.10000158280135,11.999998,6
CHEMBL1982413,Q16288,3.0,12.1,7
CHEMBL1982466,Q16288,3.10000158280135,11.999998,6
CHEMBL1982506,Q16288,3.10000158280135,11.999998,6
CHEMBL1982563,Q16288,3.10000158280135,11.999998,6
CHEMBL1982610,Q16288,3.10000158280135,11.999998,6
CHEMBL1982700,Q16288,3.50000032134294,11.6,6
CHEMBL1982866,Q16288,3.10000158280135,11.999998,6
CHEMBL1982874,Q16288,3.10000158280135,11.999998,6
CHEMBL1982924,Q16288,1.29994290002277,13.800057,8
CHEMBL1982992,Q16288,3.10000158280135,11.999998,6
CHEMBL1983070,Q16288,3.50000032134294,11.6,6
CHEMBL1983111,Q16288,1.5999921775841,13.500008,7
CHEMBL1983268,Q16288,0.198657086954423,14.901343,8
CHEMBL1983309,Q16288,2.90000096515347,12.199999,7
CHEMBL1983348,Q16288,3.1999991251968,11.900001,6
CHEMBL1983393,Q16288,3.10000158280135,11.999998,6
CHEMBL1983534,Q16288,3.10000158280135,11.999998,6
CHEMBL1983575,Q16288,2.30000820255381,12.799992,7
CHEMBL1983630,Q16288,4.79999996938382,10.3,5
CHEMBL1983640,Q16288,1.5999921775841,13.500008,7
CHEMBL1983715,Q16288,3.29999949611698,11.800001,6
CHEMBL1983932,Q16288,3.10000158280135,11.999998,6
CHEMBL1983945,Q16288,3.40000061697638,11.699999,6
CHEMBL1983963,Q16288,2.40000234592796,12.699998,7
CHEMBL1983980,Q16288,3.1999991251968,11.900001,6
CHEMBL1984038,Q16288,3.40000061697638,11.699999,6
CHEMBL1984162,Q16288,1.0,14.1,8
CHEMBL1984191,Q16288,3.10000158280135,11.999998,6
CHEMBL1984236,Q16288,3.50000032134294,11.6,6
CHEMBL1984367,Q16288,2.70000239714225,12.399998,7
CHEMBL1984500,Q16288,4.79999996938382,10.3,5
CHEMBL1984586,Q16288,3.0,12.1,7
CHEMBL1984700,Q16288,3.10000158280135,11.999998,6
CHEMBL1984760,Q16288,3.50000032134294,11.6,6
CHEMBL1984842,Q16288,3.50000032134294,11.6,6
CHEMBL1985095,Q16288,3.10000158280135,11.999998,6
CHEMBL1985206,Q16288,3.50000032134294,11.6,6
CHEMBL1985367,Q16288,3.40000061697638,11.699999,6
CHEMBL1985406,Q16288,3.10000158280135,11.999998,6
CHEMBL1985681,Q16288,3.50000032134294,11.6,6
CHEMBL1986139,Q16288,3.10000158280135,11.999998,6
CHEMBL1986177,Q16288,3.50000032134294,11.6,6
CHEMBL1986186,Q16288,3.10000158280135,11.999998,6
CHEMBL1986263,Q16288,2.70000239714225,12.399998,7
CHEMBL1986265,Q16288,3.50000032134294,11.6,6
CHEMBL1986499,Q16288,3.10000158280135,11.999998,6
CHEMBL1986530,Q16288,3.10000158280135,11.999998,6
CHEMBL1986590,Q16288,2.70000239714225,12.399998,7
CHEMBL1986597,Q16288,3.10000158280135,11.999998,6
CHEMBL1986756,Q16288,3.50000032134294,11.6,6
CHEMBL1986781,Q16288,3.10000158280135,11.999998,6
CHEMBL1986869,Q16288,3.10000158280135,11.999998,6
CHEMBL1986899,Q16288,3.50000032134294,11.6,6
CHEMBL1986943,Q16288,1.89998456254939,13.200015,7
CHEMBL1987009,Q16288,3.10000158280135,11.999998,6
CHEMBL1987034,Q16288,0.699837725867246,14.400162,8
CHEMBL1987359,Q16288,3.10000158280135,11.999998,6
CHEMBL1987430,Q16288,3.50000032134294,11.6,6
CHEMBL1987679,Q16288,3.10000158280135,11.999998,6
CHEMBL1987910,Q16288,3.10000158280135,11.999998,6
CHEMBL1987998,Q16288,3.50000032134294,11.6,6
CHEMBL1988075,Q16288,2.60000308662774,12.499997,7
CHEMBL1988163,Q16288,2.0,13.1,7
CHEMBL1988173,Q16288,3.10000158280135,11.999998,6
CHEMBL1988300,Q16288,2.30000820255381,12.799992,7
CHEMBL1988387,Q16288,3.10000158280135,11.999998,6
CHEMBL1988437,Q16288,3.50000032134294,11.6,6
CHEMBL1988537,Q16288,2.90000096515347,12.199999,7
CHEMBL1988581,Q16288,1.89998456254939,13.200015,7
CHEMBL1988594,Q16288,3.10000158280135,11.999998,6
CHEMBL1988608,Q16288,3.10000158280135,11.999998,6
CHEMBL1988717,Q16288,0.100370545117563,14.999629,8
CHEMBL1989043,Q16288,3.50000032134294,11.6,6
CHEMBL1989267,Q16288,3.1999991251968,11.900001,6
CHEMBL1989471,Q16288,3.50000032134294,11.6,6
CHEMBL1989474,Q16288,3.10000158280135,11.999998,6
CHEMBL1990223,Q16288,3.50000032134294,11.6,6
CHEMBL1990288,Q16288,3.10000158280135,11.999998,6
CHEMBL1990482,Q16288,3.10000158280135,11.999998,6
CHEMBL1990496,Q16288,3.40000061697638,11.699999,6
CHEMBL1990590,Q16288,3.50000032134294,11.6,6
CHEMBL1990884,Q16288,2.50000306805169,12.599997,7
CHEMBL1991138,Q16288,3.0,12.1,7
CHEMBL1991188,Q16288,3.10000158280135,11.999998,6
CHEMBL1991395,Q16288,3.10000158280135,11.999998,6
CHEMBL1991410,Q16288,3.50000032134294,11.6,6
CHEMBL1991429,Q16288,3.10000158280135,11.999998,6
CHEMBL1991674,Q16288,2.60000308662774,12.499997,7
CHEMBL1991678,Q16288,3.50000032134294,11.6,6
CHEMBL1991734,Q16288,2.70000239714225,12.399998,7
CHEMBL1991782,Q16288,4.79999996938382,10.3,5
CHEMBL1992073,Q16288,3.50000032134294,11.6,6
CHEMBL1992125,Q16288,2.80000182781797,12.299998,7
CHEMBL1992323,Q16288,3.10000158280135,11.999998,6
CHEMBL1992342,Q16288,3.10000158280135,11.999998,6
CHEMBL1992581,Q16288,2.80000182781797,12.299998,7
CHEMBL1992634,Q16288,1.70001106232211,13.399989,7
CHEMBL1992937,Q16288,3.50000032134294,11.6,6
CHEMBL1993413,Q16288,3.50000032134294,11.6,6
CHEMBL1993424,Q16288,0.699837725867246,14.400162,8
CHEMBL1993584,Q16288,3.10000158280135,11.999998,6
CHEMBL1993661,Q16288,2.0,13.1,7
CHEMBL1993904,Q16288,3.1999991251968,11.900001,6
CHEMBL1993941,Q16288,0.499687082618404,14.600313,8
CHEMBL1994040,Q16288,3.10000158280135,11.999998,6
CHEMBL1994074,Q16288,2.40000234592796,12.699998,7
CHEMBL1994308,Q16288,2.40000234592796,12.699998,7
CHEMBL1994318,Q16288,3.40000061697638,11.699999,6
CHEMBL1994526,Q16288,3.50000032134294,11.6,6
CHEMBL1994555,Q16288,3.50000032134294,11.6,6
CHEMBL1994808,Q16288,4.89999998101469,10.2,5
CHEMBL1994977,Q16288,3.50000032134294,11.6,6
CHEMBL1995211,Q16288,2.80000182781797,12.299998,7
CHEMBL1995740,Q16288,3.10000158280135,11.999998,6
CHEMBL1995765,Q16288,4.39999992539382,10.7,6
CHEMBL1995813,Q16288,2.2000018654066,12.899998,7
CHEMBL1995832,Q16288,3.10000158280135,11.999998,6
CHEMBL1996048,Q16288,3.50000032134294,11.6,6
CHEMBL1996176,Q16288,2.80000182781797,12.299998,7
CHEMBL1996500,Q16288,3.50000032134294,11.6,6
CHEMBL1996510,Q16288,3.0,12.1,7
CHEMBL1996576,Q16288,3.50000032134294,11.6,6
CHEMBL1996702,Q16288,3.50000032134294,11.6,6
CHEMBL1996791,Q16288,3.0,12.1,7
CHEMBL1996817,Q16288,1.29994290002277,13.800057,8
CHEMBL1996831,Q16288,3.10000158280135,11.999998,6
CHEMBL1996979,Q16288,1.49996186559619,13.600038,7
CHEMBL1997007,Q16288,3.50000032134294,11.6,6
CHEMBL1997023,Q16288,3.10000158280135,11.999998,6
CHEMBL1997041,Q16288,5.0,10.1,5
CHEMBL1997193,Q16288,2.50000306805169,12.599997,7
CHEMBL1997275,Q16288,3.0,12.1,7
CHEMBL1997335,Q16288,3.50000032134294,11.6,6
CHEMBL1997340,Q16288,3.10000158280135,11.999998,6
CHEMBL1997597,Q16288,3.10000158280135,11.999998,6
CHEMBL1997611,Q16288,3.50000032134294,11.6,6
CHEMBL1997846,Q16288,2.30000820255381,12.799992,7
CHEMBL1997872,Q16288,2.90000096515347,12.199999,7
CHEMBL1998110,Q16288,3.50000032134294,11.6,6
CHEMBL1998112,Q16288,3.10000158280135,11.999998,6
CHEMBL1998121,Q16288,3.10000158280135,11.999998,6
CHEMBL1998159,Q16288,3.10000158280135,11.999998,6
CHEMBL1998193,Q16288,3.10000158280135,11.999998,6
CHEMBL1998253,Q16288,3.50000032134294,11.6,6
CHEMBL1998470,Q16288,3.50000032134294,11.6,6
CHEMBL1998477,Q16288,3.50000032134294,11.6,6
CHEMBL1998585,Q16288,0.399673721481038,14.700326,8
CHEMBL1998611,Q16288,3.10000158280135,11.999998,6
CHEMBL1998680,Q16288,3.50000032134294,11.6,6
CHEMBL1998829,Q16288,2.2000018654066,12.899998,7
CHEMBL1999112,Q16288,2.50000306805169,12.599997,7
CHEMBL1999120,Q16288,4.69999997086091,10.4,6
CHEMBL1999321,Q16288,3.10000158280135,11.999998,6
CHEMBL1999484,Q16288,3.50000032134294,11.6,6
CHEMBL1999590,Q16288,3.10000158280135,11.999998,6
CHEMBL1999714,Q16288,3.10000158280135,11.999998,6
CHEMBL1999718,Q16288,3.10000158280135,11.999998,6
CHEMBL1999811,Q16288,3.10000158280135,11.999998,6
CHEMBL2000071,Q16288,2.2000018654066,12.899998,7
CHEMBL2000114,Q16288,2.30000820255381,12.799992,7
CHEMBL2000354,Q16288,3.10000158280135,11.999998,6
CHEMBL2000393,Q16288,1.89998456254939,13.200015,7
CHEMBL2000429,Q16288,3.10000158280135,11.999998,6
CHEMBL2000724,Q16288,3.50000032134294,11.6,6
CHEMBL2000801,Q16288,2.90000096515347,12.199999,7
CHEMBL2000832,Q16288,2.80000182781797,12.299998,7
CHEMBL2000879,Q16288,4.89999998101469,10.2,5
CHEMBL2000894,Q16288,3.10000158280135,11.999998,6
CHEMBL2001239,Q16288,3.10000158280135,11.999998,6
CHEMBL2001485,Q16288,3.10000158280135,11.999998,6
CHEMBL2001539,Q16288,4.79999996938382,10.3,5
CHEMBL2001547,Q16288,3.10000158280135,11.999998,6
CHEMBL2001584,Q16288,3.50000032134294,11.6,6
CHEMBL2001751,Q16288,1.10002573010786,13.999974,8
CHEMBL2001920,Q16288,2.30000820255381,12.799992,7
CHEMBL2001923,Q16288,3.50000032134294,11.6,6
CHEMBL2001957,Q16288,3.10000158280135,11.999998,6
CHEMBL2001987,Q16288,3.50000032134294,11.6,6
CHEMBL2002099,Q16288,3.39999990872996,11.7,6
CHEMBL2002202,Q16288,4.89999998101469,10.2,5
CHEMBL2002479,Q16288,3.10000158280135,11.999998,6
CHEMBL2002586,Q16288,3.50000032134294,11.6,6
CHEMBL2002599,Q16288,3.50000032134294,11.6,6
CHEMBL2002649,Q16288,3.10000158280135,11.999998,6
CHEMBL2002690,Q16288,3.50000032134294,11.6,6
CHEMBL2002723,Q16288,3.10000158280135,11.999998,6
CHEMBL2002992,Q16288,3.40000061697638,11.699999,6
CHEMBL2003271,Q16288,3.10000158280135,11.999998,6
CHEMBL2003286,Q16288,3.10000158280135,11.999998,6
CHEMBL2003420,Q16288,3.10000158280135,11.999998,6
CHEMBL2003456,Q16288,3.10000158280135,11.999998,6
CHEMBL2003482,Q16288,3.10000158280135,11.999998,6
CHEMBL2003817,Q16288,3.10000158280135,11.999998,6
CHEMBL2004290,Q16288,1.20002926655377,13.899971,8
CHEMBL2004311,Q16288,3.10000158280135,11.999998,6
CHEMBL2004438,Q16288,2.70000239714225,12.399998,7
CHEMBL2004637,Q16288,2.90000096515347,12.199999,7
CHEMBL2004716,Q16288,3.10000158280135,11.999998,6
CHEMBL2004771,Q16288,3.10000158280135,11.999998,6
CHEMBL2004872,Q16288,3.10000158280135,11.999998,6
CHEMBL2004892,Q16288,3.10000158280135,11.999998,6
CHEMBL2004934,Q16288,3.10000158280135,11.999998,6
CHEMBL2005375,Q16288,3.10000158280135,11.999998,6
CHEMBL2005475,Q16288,3.0,12.1,7
CHEMBL2005528,Q16288,3.10000158280135,11.999998,6
CHEMBL2005699,Q16288,3.50000032134294,11.6,6
CHEMBL2005792,Q16288,3.50000032134294,11.6,6
CHEMBL2005828,Q16288,2.2000018654066,12.899998,7
CHEMBL2005886,Q16288,0.499687082618404,14.600313,8
CHEMBL2005936,Q16288,3.10000158280135,11.999998,6
CHEMBL2006188,Q16288,3.10000158280135,11.999998,6
CHEMBL2006237,Q16288,3.10000158280135,11.999998,6
CHEMBL2006263,Q16288,3.10000158280135,11.999998,6
CHEMBL2006276,Q16288,3.10000158280135,11.999998,6
CHEMBL2006439,Q16288,2.2000018654066,12.899998,7
CHEMBL2006450,Q16288,3.50000032134294,11.6,6
CHEMBL2006564,Q16288,3.0,12.1,7
CHEMBL2006674,Q16288,3.50000032134294,11.6,6
CHEMBL2006765,Q16288,3.0,12.1,7
CHEMBL2006785,Q16288,3.10000158280135,11.999998,6
CHEMBL2007002,Q16288,1.40001963506516,13.69998,7
CHEMBL2007097,Q16288,4.69999997086091,10.4,6
CHEMBL2007124,Q16288,2.40000234592796,12.699998,7
CHEMBL2007266,Q16288,2.50000306805169,12.599997,7
CHEMBL2007296,Q16288,3.10000158280135,11.999998,6
CHEMBL2007479,Q16288,3.50000032134294,11.6,6
CHEMBL2007559,Q16288,3.50000032134294,11.6,6
CHEMBL2007574,Q16288,3.50000032134294,11.6,6
CHEMBL2007592,Q16288,3.10000158280135,11.999998,6
CHEMBL202721,Q16288,3.50000032134294,11.6,6
CHEMBL207400,Q16288,1.70001106232211,13.399989,7
CHEMBL211378,Q16288,3.10000158280135,11.999998,6
CHEMBL21156,Q16288,3.50000032134294,11.6,6
CHEMBL215152,Q16288,3.75000016067147,11.35,6
CHEMBL2171124,Q16288,3.04727486738418,12.052725,7
CHEMBL220057,Q16288,1.70001106232211,13.399989,7
CHEMBL220241,Q16288,3.10000158280135,11.999998,6
CHEMBL223360,Q16288,2.51111084593809,12.588889,7
CHEMBL225519,Q16288,3.29999949611698,11.800001,6
CHEMBL226403,Q16288,3.10000158280135,11.999998,6
CHEMBL230011,Q16288,4.0,11.1,6
CHEMBL234085,Q16288,3.50000032134294,11.6,6
CHEMBL242865,Q16288,3.50000032134294,11.6,6
CHEMBL244378,Q16288,3.10000158280135,11.999998,6
CHEMBL246970,Q16288,3.10000158280135,11.999998,6
CHEMBL24828,Q16288,3.75000016067147,11.35,6
CHEMBL249697,Q16288,4.0,11.1,6
CHEMBL253969,Q16288,3.40000061697638,11.699999,6
CHEMBL256835,Q16288,3.10000158280135,11.999998,6
CHEMBL259084,Q16288,3.70000030848819,11.4,6
CHEMBL260135,Q16288,3.10000158280135,11.999998,6
CHEMBL261849,Q16288,2.28959215704966,12.810408,7
CHEMBL271381,Q16288,0.699837725867246,14.400162,8
CHEMBL278041,Q16288,3.70000030848819,11.4,6
CHEMBL296468,Q16288,3.75000016067147,11.35,6
CHEMBL316264,Q16288,3.10000158280135,11.999998,6
CHEMBL31965,Q16288,4.0,11.1,6
CHEMBL340921,Q16288,3.10000158280135,11.999998,6
CHEMBL360847,Q16288,3.50000032134294,11.6,6
CHEMBL363648,Q16288,3.10000158280135,11.999998,6
CHEMBL371206,Q16288,1.10002573010786,13.999974,8
CHEMBL377300,Q16288,4.0,11.1,6
CHEMBL377383,Q16288,3.10000158280135,11.999998,6
CHEMBL378627,Q16288,3.10000158280135,11.999998,6
CHEMBL379975,Q16288,3.50000032134294,11.6,6
CHEMBL394619,Q16288,1.89998456254939,13.200015,7
CHEMBL396523,Q16288,2.80000182781797,12.299998,7
CHEMBL402846,Q16288,2.2000018654066,12.899998,7
CHEMBL404367,Q16288,2.0,13.1,7
CHEMBL406845,Q16288,3.50000032134294,11.6,6
CHEMBL41783,Q16288,3.10000158280135,11.999998,6
CHEMBL422897,Q16288,3.40000061697638,11.699999,6
CHEMBL440084,Q16288,3.75000016067147,11.35,6
CHEMBL458997,Q16288,3.40000061697638,11.699999,6
CHEMBL461876,Q16288,3.50000032134294,11.6,6
CHEMBL468280,Q16288,3.10000158280135,11.999998,6
CHEMBL475251,Q16288,2.87793742783625,12.222063,7
CHEMBL481491,Q16288,3.10000158280135,11.999998,6
CHEMBL482538,Q16288,5.0,10.1,5
CHEMBL482767,Q16288,0.699837725867246,14.400162,8
CHEMBL483158,Q16288,2.60000308662774,12.499997,7
CHEMBL483321,Q16288,4.0,11.1,6
CHEMBL484390,Q16288,3.10000158280135,11.999998,6
CHEMBL49120,Q16288,3.40000061697638,11.699999,6
CHEMBL491473,Q16288,3.70000030848819,11.4,6
CHEMBL491758,Q16288,2.60000308662774,12.499997,7
CHEMBL494089,Q16288,4.0,11.1,6
CHEMBL497151,Q16288,3.10000158280135,11.999998,6
CHEMBL50894,Q16288,3.50000032134294,11.6,6
CHEMBL509032,Q16288,3.64999974805849,11.45,6
CHEMBL521851,Q16288,4.0,11.1,6
CHEMBL522892,Q16288,2.28938090175332,12.810619,7
CHEMBL525191,Q16288,4.0,11.1,6
CHEMBL526133,Q16288,3.10000158280135,11.999998,6
CHEMBL539474,Q16288,3.10000158280135,11.999998,6
CHEMBL546797,Q16288,3.50000032134294,11.6,6
CHEMBL550418,Q16288,3.50000032134294,11.6,6
CHEMBL553,Q16288,3.75000016067147,11.35,6
CHEMBL554,Q16288,3.55000079140068,11.549999,6
CHEMBL560813,Q16288,2.50000306805169,12.599997,7
CHEMBL565612,Q16288,3.29999949611698,11.800001,6
CHEMBL572881,Q16288,4.0,11.1,6
CHEMBL574738,Q16288,2.26573945852113,12.834261,7
CHEMBL576982,Q16288,2.74036268949424,12.359637,7
CHEMBL583187,Q16288,3.0,12.1,7
CHEMBL592030,Q16288,3.40000061697638,11.699999,6
CHEMBL601719,Q16288,1.91381385238372,13.186186,7
CHEMBL607707,Q16288,4.0,11.1,6
CHEMBL7064,Q16288,0.899820502427096,14.200179,8
CHEMBL91829,Q16288,4.0,11.1,6
CHEMBL95692,Q16288,3.10000158280135,11.999998,6
CHEMBL10,Q16512,4.0,11.1,6
CHEMBL101253,Q16512,4.0,11.1,6
CHEMBL105442,Q16512,4.0,11.1,6
CHEMBL1173655,Q16512,4.0,11.1,6
CHEMBL119385,Q16512,4.0,11.1,6
CHEMBL1230020,Q16512,4.0,11.1,6
CHEMBL1240703,Q16512,1.75587485567249,13.344125,7
CHEMBL1241674,Q16512,4.0,11.1,6
CHEMBL124660,Q16512,4.0,11.1,6
CHEMBL1287853,Q16512,3.04139268515822,12.058607,7
CHEMBL1289926,Q16512,4.0,11.1,6
CHEMBL1614701,Q16512,4.0,11.1,6
CHEMBL162,Q16512,0.113943352306837,14.986057,8
CHEMBL1789941,Q16512,4.0,11.1,6
CHEMBL180022,Q16512,4.0,11.1,6
CHEMBL1834657,Q16512,4.0,11.1,6
CHEMBL1908392,Q16512,2.86923171973098,12.230768,7
CHEMBL1908393,Q16512,4.0,11.1,6
CHEMBL1908394,Q16512,4.0,11.1,6
CHEMBL1908395,Q16512,3.38021124171161,11.719789,6
CHEMBL1908396,Q16512,4.0,11.1,6
CHEMBL1908397,Q16512,2.76342799356294,12.336572,7
CHEMBL1922224,Q16512,5.0,10.1,5
CHEMBL1922225,Q16512,5.0,10.1,5
CHEMBL1945559,Q16512,2.49136169383427,12.608638,7
CHEMBL215152,Q16512,4.0,11.1,6
CHEMBL2178352,Q16512,3.78532983501077,11.31467,6
CHEMBL223360,Q16512,4.0,11.1,6
CHEMBL230011,Q16512,4.0,11.1,6
CHEMBL24828,Q16512,4.0,11.1,6
CHEMBL249697,Q16512,4.0,11.1,6
CHEMBL259084,Q16512,4.0,11.1,6
CHEMBL261849,Q16512,4.0,11.1,6
CHEMBL278041,Q16512,4.0,11.1,6
CHEMBL296468,Q16512,4.0,11.1,6
CHEMBL31965,Q16512,4.0,11.1,6
CHEMBL377300,Q16512,4.0,11.1,6
CHEMBL440084,Q16512,4.0,11.1,6
CHEMBL454440,Q16512,4.65609820201283,10.443902,6
CHEMBL456294,Q16512,5.0,10.1,5
CHEMBL456936,Q16512,5.0,10.1,5
CHEMBL464351,Q16512,5.0,10.1,5
CHEMBL466154,Q16512,4.73957234445009,10.360428,6
CHEMBL475251,Q16512,2.81954393554187,12.280456,7
CHEMBL483321,Q16512,4.0,11.1,6
CHEMBL491473,Q16512,4.0,11.1,6
CHEMBL494089,Q16512,1.53147891704226,13.568521,7
CHEMBL509032,Q16512,2.53147891704225,12.568521,7
CHEMBL515982,Q16512,5.0,10.1,5
CHEMBL517956,Q16512,5.0,10.1,5
CHEMBL518060,Q16512,5.0,10.1,5
CHEMBL521851,Q16512,4.0,11.1,6
CHEMBL522892,Q16512,2.25527250510331,12.844727,7
CHEMBL525191,Q16512,4.0,11.1,6
CHEMBL553,Q16512,4.0,11.1,6
CHEMBL554,Q16512,4.0,11.1,6
CHEMBL572881,Q16512,4.0,11.1,6
CHEMBL574738,Q16512,4.0,11.1,6
CHEMBL576982,Q16512,4.0,11.1,6
CHEMBL601719,Q16512,4.0,11.1,6
CHEMBL607707,Q16512,4.0,11.1,6
CHEMBL91829,Q16512,2.54406804435028,12.555932,7
CHEMBL10,Q16539,1.25927102799979,13.840729,8
CHEMBL101253,Q16539,3.79999990697171,11.3,6
